StockCode,Description,PurchaseCount,TotalQuantity,AverageQuantity,TotalRevenue,AverageRevenue,UniqueCustomers,TotalQuantity_Normalized,TotalRevenue_Normalized,PurchaseCount_Normalized,PopularityScore,PopularityRank
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,80,582,7.28,1472.56,18.41,70,0.03240575350192724,0.41890927583122517,0.015324927255092144,0.1555,778
85036C,ROSE 1 WICK MORRIS BOXED CANDLE,126,669,5.31,1343.43,10.66,99,0.03322365328570086,0.4186202729406591,0.02424830261881668,0.1587,746
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,294,2502,8.51,4935.76,16.79,191,0.050455955626586446,0.4266601843002744,0.0568380213385063,0.178,558
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,91,1115,12.25,1092.05,12.0,61,0.03741656482090815,0.4180576651296896,0.01745877788554801,0.1576,757
85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,113,1243,11.0,1468.63,13.0,84,0.03861991162921877,0.4189004801883852,0.021726479146459747,0.1597,736
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,41,411,10.02,264.67,6.46,27,0.030798157375199774,0.4162059249330155,0.007759456838021339,0.1516,817
85040A,S/4 PINK FLOWER CANDLES IN BOWL,345,1862,5.4,3060.14,8.87,193,0.04443922158503338,0.4224624022077825,0.06673132880698351,0.1779,559
85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,245,2350,9.59,3606.3,14.72,132,0.04902698129171759,0.42368475037406095,0.047332686711930166,0.1733,600
85041,SET/4 PINK ORCHID CANDLES IN BOWL,85,1804,21.22,2374.68,27.94,64,0.04389395506251763,0.42092828990725273,0.016294859359844812,0.1604,729
85042,ANTIQUE LILY FAIRY LIGHTS,346,2500,7.23,11323.6,32.73,146,0.05043715333270659,0.44095666245773896,0.06692531522793405,0.1861,486
85043,RED HEART CANDY POP LIGHTS,4,-2,-0.5,-9.9,-2.48,4,0.026915483689010058,0.415591416115059,0.0005819592628516004,0.1477,856
85044,RED REINDEER STRING OF 20 LIGHTS,31,126,4.06,582.4,18.79,30,0.02811883049732067,0.41691702915681744,0.005819592628516004,0.1503,830
85045,GREEN CHRISTMAS TREE STRING 20LIGHT,76,445,5.86,2048.05,26.95,61,0.03111779637115728,0.42019726679763,0.014548981571290009,0.1553,780
85047,WHITE BEADED GARLAND STRING 20LIGHT,248,920,3.71,5592.4,22.55,151,0.03558334116762245,0.4281297952199777,0.04791464597478177,0.1705,628
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,487,2432,4.99,17923.4,36.8,316,0.049797875340791574,0.45572752342852635,0.09427740058195927,0.1999,383
85049A,TRADITIONAL CHRISTMAS RIBBONS,581,5751,9.9,7108.08,12.23,387,0.08100028203440819,0.4315220038560277,0.11251212415130941,0.2083,326
85049B,LUSH GREENS RIBBONS,319,2092,6.56,2585.36,8.1,224,0.04660148538121651,0.42139980798194066,0.06168768186226964,0.1766,570
85049C,ROMANTIC PINKS RIBBONS ,471,2902,6.16,3599.07,7.64,303,0.05421641440255711,0.42366856907692796,0.09117361784675072,0.1897,458
85049D,BRIGHT BLUES RIBBONS ,379,2283,6.02,2826.39,7.46,263,0.0483971044467425,0.42193925169535457,0.07332686711930166,0.1812,531
85049E,SCANDINAVIAN REDS RIBBONS,703,5905,8.4,7392.48,10.52,434,0.08244805866315691,0.4321585129714694,0.1361784675072745,0.2169,284
85049F,BABY BOOM RIBBONS ,302,2049,6.78,2533.89,8.39,206,0.046197236062799664,0.4212846141557389,0.058389912706110575,0.1753,581
85049G,CHOCOLATE BOX RIBBONS ,478,3716,7.77,4514.25,9.44,288,0.061868948011657425,0.42571681243933973,0.09253152279340446,0.1934,430
85049H,URBAN BLACK RIBBONS ,214,1627,7.6,1653.3,7.73,154,0.04222995205415061,0.41931378587878115,0.041319107662463626,0.1676,657
85050,FRENCH ENAMEL SOAP DISH WITH LID,1,48,48.0,100.8,100.8,1,0.02738554103600639,0.41583917124543657,0.0,0.1477,856
85053,FRENCH ENAMEL CANDLEHOLDER,300,1804,6.01,3582.83,11.94,185,0.04389395506251763,0.4236322227054976,0.058001939864209505,0.1752,582
85054,FRENCH ENAMEL POT W LID,168,835,4.97,2063.71,12.28,107,0.034784243677728685,0.4202323150843663,0.032395732298739086,0.1625,708
85055,FRENCH ENAMEL UTENSIL HOLDER,80,316,3.95,1130.6,14.13,62,0.02990504841590674,0.4181439430002954,0.015324927255092144,0.1545,788
85059,FRENCH ENAMEL WATER BASIN,148,526,3.55,1625.31,10.98,108,0.03187928927329134,0.41925114210191333,0.02851600387972842,0.1599,734
85060,WOOD FAN WITH FLOWER DESIGN,78,1353,17.35,1590.93,20.4,53,0.039654037792610695,0.4191741970126416,0.014936954413191077,0.1579,754
85061W,WHITE JEWELLED HEART DECORATION,348,5833,16.76,4693.27,13.49,201,0.08177117608348218,0.42611747299435504,0.06731328806983511,0.1917,446
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,287,3639,12.68,5777.8,20.13,172,0.061145059697283066,0.42854473470662635,0.05548011639185257,0.1817,526
85063,CREAM SWEETHEART MAGAZINE RACK,187,210,1.12,3411.5,18.24,106,0.028908526840274514,0.4232487729630623,0.036081474296799226,0.1627,706
85064,CREAM SWEETHEART LETTER RACK,242,1534,6.34,6877.42,28.42,172,0.04135564538873743,0.43100576900171067,0.046750727449078565,0.173,603
85065,CREAM SWEETHEART TRAYS,242,546,2.26,6356.7,26.27,163,0.032067312212089874,0.42984035751580074,0.046750727449078565,0.1696,637
85066,CREAM SWEETHEART MINI CHEST,874,2842,3.25,34029.33,38.94,475,0.05365234558616151,0.49177383586757517,0.16935014548981572,0.2383,193
85067,CREAM SWEETHEART WALL CABINET,166,461,2.78,7214.81,43.46,112,0.03126821472219611,0.431760873820483,0.03200775945683802,0.165,683
85068,CREAM SWEETHEART SHELF + HOOKS,179,918,5.13,6067.76,33.9,130,0.0355645388737426,0.4291936875305134,0.03452958292919495,0.1664,669
85069,CREAM SWEETHEART DOUBLE SHELF,3,-3,-1.0,-50.85,-16.95,1,0.026906082542070133,0.4154997668595128,0.0003879728419010669,0.1476,857
85070,ANT WHITE SWEETHEART TABLE W 3 DRAW,4,2,0.5,195.0,48.75,4,0.026953088276769767,0.41604999810434873,0.0005819592628516004,0.1479,854
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,128,1687,13.18,888.01,6.94,106,0.04279402087054621,0.41760100788667026,0.02463627546071775,0.1617,716
85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,142,2289,16.12,1220.67,8.6,123,0.04845351132838206,0.41834552660095586,0.027352085354025217,0.1647,686
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",99,1197,12.09,669.82,6.77,85,0.038187458869982135,0.4171126818532728,0.019010669253152278,0.1581,752
85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,89,838,9.42,482.34,5.42,78,0.034812447118548466,0.4166930871663424,0.017070805043646945,0.1562,771
85072,OCCASIONS GIFT CARD ASSORTMENT,1,120,120.0,66.0,66.0,1,0.028062423615681113,0.41576128616380026,0.0,0.1479,854
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,87,2043,23.48,569.55,6.55,64,0.0461408291811601,0.4168882698666155,0.01668283220174588,0.1599,734
85079,EMBROIDERED REINDEER DECORATION,7,18,2.57,28.0,4.0,6,0.027103506627808593,0.4156762392355767,0.0011639185257032007,0.148,853
85080,PADDED RED HEART DECORATION,22,113,5.14,55.76,2.53,19,0.027996615587101627,0.4157383682547211,0.004073714839961203,0.1493,840
85081,PADDED HOLLY CHRISTMAS DECORATION ,21,100,4.76,44.49,2.12,20,0.02787440067688258,0.4157131451262716,0.0038797284190106693,0.1492,841
85083,KISS REINDEER SCANDINAVIAN STOCKING,3,-1,-0.33,-2.55,-0.85,3,0.026924884835949986,0.4156078659814391,0.0003879728419010669,0.1476,857
85084,HOLLY TOP CHRISTMAS STOCKING,65,605,9.31,554.57,8.53,53,0.03262197988154555,0.41685474347227897,0.012415130940834141,0.154,793
85086A,CANDY SPOT HEART DECORATION,50,396,7.92,336.6,6.73,44,0.030657140171100876,0.41636690981583446,0.009505334626576139,0.1522,811
85087,CANDY SPOT CUSHION COVER,23,111,4.83,319.21,13.88,21,0.027977813293221774,0.4163279896557869,0.004267701260911736,0.1495,838
85088,CANDY SPOT HAND BAG,47,269,5.72,555.37,11.82,38,0.029463194509730187,0.41685653393392574,0.008923375363724539,0.1517,816
85089,CANDY SPOT BUNNY,19,87,4.58,249.45,13.13,15,0.027752185766663533,0.4161718614001849,0.0034917555771096023,0.1491,842
85090,CANDY SPOT APRON,39,74,1.9,344.1,8.82,26,0.027629970856444485,0.41638369539377335,0.007371483996120271,0.1505,828
85091,CANDY SPOT BREAD BASKETS,15,320,21.33,417.65,27.84,14,0.02994265300366645,0.41654830596142706,0.0027158098933074684,0.1497,836
85092,CANDY SPOT TEA COSY,15,350,23.33,504.7,33.65,14,0.030224687411864248,0.41674313056937085,0.0027158098933074684,0.1499,834
85093,CANDY SPOT EGG WARMER HARE,61,1041,17.07,688.99,11.29,57,0.036720879947353575,0.41715558579048456,0.011639185257032008,0.1552,781
85094,CANDY SPOT EGG WARMER RABBIT,43,608,14.14,210.18,4.89,40,0.03265018332236533,0.416083972114097,0.008147429679922406,0.1523,810
85095,THREE CANVAS LUGGAGE TAGS,11,90,8.18,143.86,13.08,9,0.027780389207483314,0.41593554284357626,0.0019398642095053346,0.1486,847
85096,HILDA CANDY SPOT RABBIT,52,141,2.71,528.75,10.17,43,0.028259847701419573,0.4167969563226281,0.009893307468477207,0.1517,816
85097B,BLUE ROCKING SINGING CANARY,42,89,2.12,340.15,8.1,27,0.027770988060543386,0.41637485498939214,0.007953443258971873,0.1507,826
85098B,BLUE FLYING SINGING CANARY,91,279,3.07,1018.25,11.19,63,0.029557205979129454,0.4178924950427712,0.01745877788554801,0.155,783
85099B,JUMBO BAG RED WHITE SPOTTY ,3380,92223,27.28,165751.82,49.04,978,0.8939362602237473,0.7865789188270489,0.6554801163918526,0.7787,2
85099C,JUMBO  BAG BAROQUE BLACK WHITE,1490,28586,19.19,51617.3,34.64,508,0.29567547240763375,0.5311370680304255,0.28884578079534434,0.3719,23
85099F,JUMBO BAG STRAWBERRY,1551,35559,22.93,63615.53,41.02,549,0.36122967001974243,0.5579900313362122,0.3006789524733269,0.4066,14
85103, SILVER T-LIGHT SETTING,59,202,3.42,1263.5,21.42,47,0.0288333176647551,0.418441383441372,0.01125121241513094,0.1528,805
85104,SILVER GLASS T-LIGHT SET,56,319,5.7,865.33,15.45,40,0.02993325185672652,0.4175502482989831,0.01066925315227934,0.1527,806
85106,CUT GLASS HEXAGON T-LIGHT HOLDER,45,1022,22.71,1849.0,41.09,40,0.03654225815549497,0.41975177755913257,0.008535402521823473,0.1549,784
85107,CUT GLASS T-LIGHT HOLDER OCTAGON,66,1169,17.71,2118.21,32.09,56,0.03792422675566419,0.42035429028405535,0.012609117361784675,0.157,763
85109,PINK BOUDOIR T-LIGHT HOLDER,19,2331,122.68,331.11,17.43,17,0.04884835949985898,0.4163546227727832,0.0034917555771096023,0.1562,771
85110,BLACK SILVER FLOWER T-LIGHT HOLDER,21,6472,308.19,737.32,35.11,17,0.08777850897809533,0.4172637520547226,0.0038797284190106693,0.1696,637
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,65,2728,41.97,838.16,12.89,50,0.05258061483500987,0.4174894397453032,0.012415130940834141,0.1608,725
85112,S/3 TEAR DROP CUT GLASS DECORATION,23,429,18.65,320.25,13.92,20,0.030967378020118456,0.41633031725592773,0.004267701260911736,0.1505,828
85113,POLKA DOT PISTACHIO PAIL,44,279,6.34,566.22,12.87,36,0.029557205979129454,0.4168808170700107,0.00834141610087294,0.1516,817
85114A,BLACK ENCHANTED FOREST PLACEMAT,83,1179,14.2,1813.35,21.85,46,0.03801823822506346,0.4196719901119965,0.015906886517943745,0.1579,754
85114B,IVORY ENCHANTED FOREST PLACEMAT,159,1751,11.01,2753.15,17.32,99,0.04339569427470152,0.4217753349315889,0.030649854510184288,0.1653,680
85114C,RED ENCHANTED FOREST PLACEMAT,132,961,7.28,1549.65,11.74,79,0.03596878819215944,0.4190818091916661,0.025412221144519884,0.1602,731
85115B,S/4 BLACK DISCO PARTITION PANEL,1,3,3.0,12.75,12.75,1,0.02696248942370969,0.4156421085604344,0.0,0.1475,858
85116,BLACK CANDELABRA T-LIGHT HOLDER,55,1143,20.78,1076.66,19.58,40,0.0376797969352261,0.41802322112375906,0.010475266731328807,0.1554,779
85117,NIGHTINGALE COATHOOK WHITE,40,317,7.92,493.45,12.34,29,0.029914449562846668,0.41671795220246255,0.007565470417070805,0.1514,819
85118,HEART T-LIGHT HOLDER,73,1820,24.93,973.48,13.34,55,0.04404437341355645,0.4177922963328615,0.01396702230843841,0.1586,747
85119,WATERING CAN SINGLE HOOK PISTACHIO,41,396,9.66,537.08,13.1,36,0.030657140171100876,0.4168155995045255,0.007759456838021339,0.1517,816
85121B,RETRO LAUNDRY TUB PINK,33,49,1.48,416.5,12.62,28,0.02739494218294632,0.4165457321728098,0.006207565470417071,0.15,833
85121C,RETRO LAUNDRY TUB PISTACHIO,43,83,1.93,705.5,16.41,39,0.027714581178903828,0.41719253644272064,0.008147429679922406,0.151,823
85123A,WHITE HANGING HEART T-LIGHT HOLDER,5156,88183,17.1,237833.96,46.13,1494,0.8559556265864435,0.9479043026897166,1.0,0.9346,1
85124A,PINK JUICY FRUIT PHOTO FRAME,73,331,4.53,823.35,11.28,44,0.03004606562000564,0.4174562938240666,0.01396702230843841,0.1538,795
85124B,BLUE JUICY FRUIT PHOTO FRAME,85,325,3.82,812.55,9.56,45,0.02998965873836608,0.41743212259183465,0.016294859359844812,0.1546,787
85124C,GREEN JUICY FRUIT PHOTO FRAME,99,391,3.95,964.65,9.74,51,0.030610134436401242,0.4177725341124348,0.019010669253152278,0.1558,775
85125,SMALL ROUND CUT GLASS CANDLESTICK,44,263,5.98,1203.15,27.34,32,0.02940678762809063,0.41830631549089065,0.00834141610087294,0.152,813
85126,LARGE ROUND CUTGLASS CANDLESTICK,37,138,3.73,893.1,24.14,22,0.028231644260599792,0.4176123996988981,0.006983511154219205,0.1509,824
85127,SMALL SQUARE CUT GLASS CANDLESTICK,39,133,3.41,658.35,16.88,30,0.028184638525900158,0.41708701110941165,0.007371483996120271,0.1509,824
85128,PLANTPOT SINGLE HOOK PISTACHIO,2,165,82.5,182.09,91.04,2,0.028485475227977813,0.4160211045295233,0.00019398642095053346,0.1482,851
85129A,"WHITE PEARL BEADED HEART, SMALL",68,416,6.12,520.0,7.65,51,0.030845163109899407,0.4167773731483661,0.012997090203685741,0.1535,798
85129B,BEADED CRYSTAL HEART GREEN SMALL,36,210,5.83,258.08,7.17,26,0.028908526840274514,0.41619117600519984,0.006789524733268671,0.1506,827
85129C,BEADED CRYSTAL HEART BLUE SMALL,49,370,7.55,463.85,9.47,37,0.030412710350662783,0.4166517051215305,0.009311348205625606,0.1521,812
85129D,BEADED CRYSTAL HEART PINK SMALL,86,654,7.6,849.1,9.87,59,0.03308263608160195,0.4175139243083234,0.016488845780795344,0.1557,776
85130A,BEADED PEARL HEART WHITE LARGE,76,656,8.63,1080.0,14.21,59,0.03310143837548181,0.41803069630113454,0.014548981571290009,0.1552,781
85130B,BEADED CRYSTAL HEART GREEN LARGE,59,875,14.83,805.05,13.64,50,0.03516028955532575,0.41741533701389577,0.01125121241513094,0.1546,787
85130C,BEADED CRYSTAL HEART BLUE  LARGE,62,650,10.48,707.86,11.42,51,0.03304503149384225,0.4171978183045787,0.011833171677982542,0.154,793
85130D,BEADED CRYSTAL HEART PINK LARGE,83,734,8.84,824.28,9.93,63,0.033834727836796086,0.41745837523573104,0.015906886517943745,0.1557,776
85131A,BEADED PEARL HEART WHITE ON STICK,82,1361,16.6,1047.91,12.78,64,0.039729246968130114,0.4179588764083268,0.01571290009699321,0.1578,755
85131B,BEADED CRYSTAL HEART GREEN ON STICK,24,330,13.75,210.18,8.76,12,0.030036664473065713,0.416083972114097,0.0044616876818622695,0.1502,831
85131C,BEADED CRYSTAL HEART BLUE ON STICK,27,308,11.41,207.34,7.68,20,0.02982983924038733,0.4160776159752508,0.00504364694471387,0.1503,830
85131D,BEADED CRYSTAL HEART PINK\ON STICK,32,503,15.72,289.69,9.05,25,0.03166306289367303,0.4162619216210195,0.0060135790494665374,0.1513,820
85132A,CHARLIE + LOLA BISCUITS TINS,152,1178,7.75,3862.9,25.41,98,0.03800883707812353,0.42425904094727596,0.029291949563530553,0.1639,694
85132B,CHARLIE AND LOLA TABLE TINS,101,891,8.82,2553.45,25.28,74,0.03531070790636458,0.4213283909430035,0.019398642095053348,0.1587,746
85132C,CHARLIE AND LOLA FIGURES TINS,198,1907,9.63,4764.13,24.06,144,0.04486227319733008,0.42627606313472144,0.038215324927255094,0.1698,635
85135A,YELLOW DRAGONFLY HELICOPTER,54,72,1.33,572.4,10.6,41,0.027611168562564632,0.4168946483862323,0.010281280310378274,0.1516,817
85135B,BLUE DRAGONFLY HELICOPTER,79,96,1.22,763.2,9.66,67,0.027836796089122873,0.41732167348899696,0.01513094083414161,0.1534,799
85135C,RED DRAGONFLY HELICOPTER,68,101,1.49,802.95,11.81,57,0.027883801823822506,0.41741063705207293,0.012997090203685741,0.1528,805
85136A,YELLOW SHARK HELICOPTER,69,88,1.28,699.6,10.14,64,0.027761586913603458,0.4171793317880754,0.013191076624636276,0.1527,806
85136B,BLUE SHARK HELICOPTER,40,48,1.2,381.6,9.54,40,0.02738554103600639,0.41646762328346765,0.007565470417070805,0.1505,828
85136C,RED SHARK HELICOPTER,82,111,1.35,882.45,10.76,70,0.027977813293221774,0.4175885641782249,0.01571290009699321,0.1538,795
85141,JARDIN ETCHED GLASS FRUITBOWL,76,169,2.22,1205.35,15.86,58,0.02852307981573752,0.4183112392604194,0.014548981571290009,0.1538,795
85142,JARDIN ETCHED GLASS GINGER JAR,28,49,1.75,389.55,13.91,26,0.02739494218294632,0.4164854159960828,0.0052376333656644035,0.1497,836
85144,JARDIN ETCHED GLASS BUTTER DISH,74,285,3.85,1032.35,13.95,61,0.029613612860769013,0.41792405192929627,0.014161008729388943,0.1539,794
85145,JARDIN ETCHED GLASS LARGE BELL JAR,31,88,2.84,770.8,24.86,27,0.027761586913603458,0.41733868287464165,0.005819592628516004,0.1503,830
85146,JARDIN ETCHED GLASS SMALL BELL JAR,29,115,3.97,564.25,19.46,23,0.02801541788098148,0.4168764080582054,0.005431619786614937,0.1501,832
85147,JARDIN ETCHED GLASS CANDLEHLDR LONG,20,59,2.95,292.05,14.6,14,0.027488953652345587,0.4162672034828776,0.0036857419980601356,0.1491,842
85150,LADIES & GENTLEMEN METAL SIGN,906,8052,8.89,18783.03,20.73,369,0.10263232114317947,0.4576514416103376,0.1755577109602328,0.2453,166
85151,WELCOME METAL SIGN,8,44,5.5,55.0,6.88,8,0.027347936448246686,0.4157366673161566,0.0013579049466537342,0.1481,852
85152,HAND OVER THE CHOCOLATE   SIGN ,1320,16045,12.16,30424.42,23.05,486,0.17777568863401336,0.4837057694985637,0.25586808923375365,0.3058,68
85159A,"BLACK TEA,COFFEE,SUGAR JARS",56,413,7.38,709.75,12.67,42,0.030816959669079626,0.41720204827021934,0.01066925315227934,0.1529,804
85159B,"WHITE TEA,COFFEE,SUGAR JARS",82,599,7.3,1143.21,13.94,53,0.032565572999905985,0.41817216515200323,0.01571290009699321,0.1555,778
85160A,WHITE BIRD GARDEN DESIGN MUG,23,4480,194.78,761.6,33.11,20,0.0690514242737614,0.41731809256570335,0.004267701260911736,0.1635,698
85160B,BLACK BIRD GARDEN DESIGN MUG,35,3168,90.51,543.46,15.53,28,0.056717119488577605,0.4168298784361589,0.006595538312318138,0.16,733
85161,ACRYLIC GEOMETRIC LAMP,22,25,1.14,459.75,20.9,16,0.02716931465638808,0.41664252900559057,0.004073714839961203,0.1493,840
85162A,SILVER RETRODISC LAMPSHADE,23,601,26.13,1181.44,51.37,14,0.03258437529378584,0.41825772683795026,0.004267701260911736,0.1517,816
85162B,BLACK RETRODISC LAMPSHADE,13,977,75.15,1905.15,146.55,5,0.03611920654319827,0.4198774455859682,0.0023278370514064014,0.1528,805
85162C,WHITE RETRODISC LAMPSHADE,41,898,21.9,1775.1,43.3,11,0.035376515934944064,0.4195863836645083,0.007759456838021339,0.1542,791
85163A,WHITE BAROQUE WALL CLOCK ,41,79,1.93,772.65,18.85,35,0.02767697659114412,0.4173428233171999,0.007759456838021339,0.1509,824
85163B,BLACK BAROQUE WALL CLOCK ,38,67,1.76,626.85,16.5,27,0.027564162827865,0.41701651168206844,0.007177497575169738,0.1506,827
85164B,BLACK BAROQUE CUCKOO CLOCK,42,112,2.67,1122.0,26.71,27,0.0279872144401617,0.41812469553759213,0.007953443258971873,0.1514,819
85165,CANDY PINK FRENCH BOUDOIR CLOCK,11,16,1.45,159.2,14.47,9,0.02708470433392874,0.4159698749456539,0.0019398642095053346,0.1483,850
85166A,WHITE METAL BAROQUE PHOTO FRAME,9,71,7.89,116.25,12.92,8,0.027601767415624708,0.41587374953599066,0.0015518913676042677,0.1483,850
85166B,BLACK METAL BAROQUE PHOTO FRAME,31,501,16.16,798.75,25.77,28,0.031644260599793174,0.41740123712842714,0.005819592628516004,0.1516,817
85167A,WHITE GRAND BAROQUE PHOTO FRAME,13,147,11.31,298.5,22.96,12,0.028316254583059135,0.416281639079905,0.0023278370514064014,0.149,843
85167B,BLACK GRAND BAROQUE PHOTO FRAME,53,684,12.91,1358.4,25.63,38,0.033364670489799755,0.41865377695422507,0.01008729388942774,0.154,793
85168A,WHITE BAROQUE CARRIAGE CLOCK,15,22,1.47,218.9,14.59,12,0.0271411112155683,0.4161034881460472,0.0027158098933074684,0.1487,846
85168B,BLACK BAROQUE CARRIAGE CLOCK,23,37,1.61,348.67,15.16,17,0.0272821284196672,0.41639392340593073,0.004267701260911736,0.1493,840
85169A,IVORY LOVE BIRD CANDLE,101,913,9.04,999.07,9.89,79,0.03551753313904296,0.4178495687247889,0.019398642095053348,0.1576,757
85169B,BLACK LOVE BIRD CANDLE,46,280,6.09,290.24,6.31,31,0.02956660712606938,0.4162631525634017,0.008729388942774006,0.1515,818
85169C,EAU DE NIL LOVE BIRD CANDLE,38,397,10.45,429.97,11.32,27,0.0306665413180408,0.416575879070788,0.007177497575169738,0.1515,818
85169D,PINK LOVE BIRD CANDLE,45,374,8.31,413.98,9.2,39,0.030450314938422488,0.41654009221862237,0.008535402521823473,0.1518,815
85170A,SET/6 IVORY BIRD T-LIGHT CANDLES,65,767,11.8,1326.8,20.41,45,0.03414496568581367,0.418583053719176,0.012415130940834141,0.155,783
85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,37,229,6.19,295.98,8.0,20,0.02908714863213312,0.4162759991257176,0.006983511154219205,0.1508,825
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,49,427,8.71,613.73,12.53,40,0.0309485757262386,0.41698714811106075,0.009311348205625606,0.1524,809
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,81,567,7.0,759.99,9.38,48,0.032264736297828334,0.4173144892616391,0.015518913676042677,0.155,783
85171,S/2 HYACINTH BULB CANDLES,1,1,1.0,2.55,2.55,1,0.02694368712982984,0.4156192801744375,0.0,0.1475,858
85172,HYACINTH BULB T-LIGHT CANDLES,145,4026,27.77,1624.68,11.2,112,0.06478330356303469,0.41924973211336647,0.02793404461687682,0.1707,626
85173,SET/6 FROG PRINCE T-LIGHT CANDLES,104,949,9.12,1550.52,14.91,70,0.035855974428880326,0.419083756318707,0.019980601357904946,0.1583,750
85174,S/4 CACTI CANDLES,246,1142,4.64,5004.12,20.34,126,0.03767039578828617,0.42681317924799445,0.0475266731328807,0.1707,626
85175,CACTI T-LIGHT CANDLES,423,14673,34.69,5879.3,13.9,200,0.16487731503243397,0.4287718995280656,0.08186226964112513,0.2252,247
85176,SEWING SUSAN 21 NEEDLE SET,178,2392,13.44,1862.32,10.46,116,0.04942182946319451,0.419781588745552,0.03433559650824442,0.1678,655
85177,BASKET OF FLOWERS SEWING KIT,113,1764,15.61,1441.26,12.75,87,0.04351790918492056,0.4188392240192937,0.021726479146459747,0.1614,719
85178,VICTORIAN SEWING KIT,266,4993,18.77,5439.69,20.45,177,0.07387421265394378,0.42778801847237186,0.05140640155189137,0.1844,502
85179A,GREEN BITTY LIGHT CHAIN,27,136,5.04,267.36,9.9,25,0.02821284196671994,0.4162119453603028,0.00504364694471387,0.1498,835
85179B,WHITE BITTY LIGHT CHAIN ,39,240,6.15,1000.08,25.64,33,0.029190561248472312,0.417851829182618,0.007371483996120271,0.1515,818
85179C,PINK BITTY LIGHT CHAIN,10,77,7.7,126.85,12.68,10,0.027658174297264266,0.41589747315281095,0.0017458777885548012,0.1484,849
85180A,RED HEARTS LIGHT CHAIN ,70,538,7.69,1307.78,18.68,62,0.03199210303657046,0.4185404854935231,0.01338506304558681,0.1546,787
85180B,PINK HEARTS LIGHT CHAIN ,34,279,8.21,726.63,21.37,29,0.029557205979129454,0.41723982701096707,0.006401551891367604,0.1511,822
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,138,1488,10.78,2176.0,15.77,105,0.040923192629500796,0.42048362875726697,0.026576139670223084,0.1627,706
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,158,1661,10.51,2452.25,15.52,124,0.04254959105010811,0.42110189754468175,0.030455868089233753,0.1647,686
85184B,SET 4 EASTER DECOUPAGE OVAL BOXES,8,13,1.62,38.35,4.79,8,0.02705650089310896,0.4156994033331324,0.0013579049466537342,0.148,853
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,258,2098,8.13,4117.08,15.96,186,0.04665789226285607,0.42482791537400927,0.0498545101842871,0.1738,595
85184D,S/4 BLUE ROUND DECOUPAGE BOXES,54,4354,80.63,2780.22,51.49,48,0.06786687975933064,0.4218359196775629,0.010281280310378274,0.1667,666
85185B,PINK HORSE SOCK PUPPET,150,545,3.63,1576.55,10.51,111,0.03205791106514995,0.4191420134645401,0.028903976721629487,0.16,733
85185C,COW  SOCK PUPPET,27,54,2.0,159.3,5.9,24,0.027441947917645954,0.4159700987533597,0.00504364694471387,0.1495,838
85185D,FROG SOCK PUPPET,45,168,3.73,483.6,10.75,38,0.028513678668797594,0.4166959071434362,0.008535402521823473,0.1512,821
85185E,DUCK SOCK PUPPET,3,2,0.67,6.7,2.23,3,0.026953088276769767,0.4156285681942304,0.0003879728419010669,0.1477,856
85185F,LION SOCK PUPPET,18,35,1.94,103.25,5.74,16,0.027263326125787347,0.41584465453423,0.003297769156159069,0.1488,845
85186A,EASTER BUNNY GARLAND OF FLOWERS,83,1290,15.54,541.8,6.53,76,0.03906176553539532,0.41682616322824173,0.015906886517943745,0.1573,760
85186B,BUNNY BUNCH OF FLOWERS,2,14,7.0,5.88,2.94,2,0.027065902040048887,0.41562673297104236,0.00019398642095053346,0.1476,857
85186C,BUNNY EGG GARLAND,84,1159,13.8,486.78,5.8,75,0.03783021528626492,0.4167030242284822,0.016100872938894277,0.1569,764
85187,S/12 MINI RABBIT EASTER,91,451,4.96,724.95,7.97,75,0.03117420325279684,0.4172360670415088,0.01745877788554801,0.1553,780
85188A,GREEN METAL SWINGING BUNNY,83,877,10.57,742.33,8.94,67,0.035179091849205604,0.41727496482078574,0.015906886517943745,0.1561,772
85188B,PINK METAL SWINGING BUNNY,53,669,12.62,568.65,10.73,48,0.03322365328570086,0.41688625559726283,0.01008729388942774,0.1534,799
85189,HANGING BUTTERFLY  EGG,61,1105,18.11,898.69,14.73,53,0.037322553351508886,0.41762491054965517,0.011639185257032008,0.1555,778
