Recency,Frequency,Monetary,TotalQuantity,AvgQuantity,MedianQuantity,MaxQuantity,MinQuantity,QuantitySTD,AvgRevenue,MedianRevenue,MaxRevenue,MinRevenue,RevenueSTD,RevenueRange,UniqueProducts,AvgProductsPerInvoice,ActiveMonths,PurchaseSpan,WeekendPurchaseRate,AvgDaysBetweenPurchases,CancelledTransactions,CancelledRevenue,CancellationRate,Cluster,CustomerSegment
8,7,2154.97,1981,70.75,48.0,288,1,53.75019379810024,307.8528571428571,332.16,426.96,3.25,144.23764264970103,423.71,8,4.0,6,231,0.0,38.16666666666666,3.0,-6.5,30.0,3,At-Risk Customers
189,1,319.02,333,15.857142857142858,12.0,48,6,9.139396666551432,319.02,319.02,319.02,319.02,0.0,0.0,21,21.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
4,2,439.43,326,10.516129032258064,12.0,25,2,7.089292243667842,219.715,219.715,253.31,186.12,47.51050462792413,67.19,31,15.5,2,103,0.0,103.0,0.0,0.0,0.0,0,VIP Customers
39,3,650.41,816,19.428571428571427,12.0,216,1,33.09199509508036,216.8033333333333,171.45,397.36,81.6,162.69231092259196,315.76,42,14.0,3,152,0.0,75.5,0.0,0.0,0.0,0,VIP Customers
626,1,71.4,12,6.0,6.0,6,6,0.0,71.4,71.4,71.4,71.4,0.0,0.0,2,2.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
38,1,357.21,72,1.7560975609756098,1.0,12,1,1.9972542127240345,357.21,357.21,357.21,357.21,0.0,0.0,40,40.0,1,0,0.0,0.0,1.0,-125.0,50.0,0,VIP Customers
383,2,749.0,183,2.231707317073171,2.0,12,1,1.9135564490365848,374.5,374.5,472.05,276.95,137.95653300949544,195.1,54,37.5,2,73,0.0,73.0,0.0,0.0,0.0,0,VIP Customers
386,1,127.0,60,10.0,10.0,10,10,0.0,127.0,127.0,127.0,127.0,0.0,0.0,6,6.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
523,2,365.5,70,8.75,8.0,15,3,4.0970372570571385,182.75,182.75,276.25,89.25,132.22896808188435,187.0,5,4.0,2,41,0.0,41.0,0.0,0.0,0.0,0,VIP Customers
423,3,926.12,586,13.022222222222222,12.0,40,3,10.125325783510483,308.70666666666665,315.0,574.64,36.48,269.1351908118545,538.16,44,15.0,3,82,0.0,40.5,2.0,-23.700000000000003,40.0,0,VIP Customers
267,1,251.52,88,44.0,44.0,72,16,39.59797974644666,251.52,251.52,251.52,251.52,0.0,0.0,2,2.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
395,4,496.0,142,5.071428571428571,4.0,24,1,5.753765732615475,124.0,137.95,186.1,34.0,64.17616379934219,152.1,25,7.0,3,236,39.285714285714285,78.33333333333333,0.0,0.0,0.0,0,VIP Customers
78,3,768.88,285,4.253731343283582,3.0,24,1,3.421603751131958,256.2933333333333,344.33,402.75,21.8,205.1671675325595,380.95,65,22.33333333333333,2,588,0.0,294.0,0.0,0.0,0.0,3,At-Risk Customers
4,9,2859.74,1451,11.248062015503876,6.0,48,1,12.415987052833298,317.74888888888887,343.94,418.03,208.5,64.7648663328437,209.53000000000003,82,14.22222222222222,6,446,16.27906976744186,55.25,3.0,-72.65,25.0,3,At-Risk Customers
255,3,1422.83,990,9.339622641509434,6.0,220,1,21.67679768673137,474.2766666666666,394.37,681.86,346.6,181.35220823947344,335.26,91,33.666666666666664,3,173,0.0,86.0,0.0,0.0,0.0,0,VIP Customers
61,1,384.06,182,8.272727272727273,6.0,18,4,3.769322513103941,384.06,384.06,384.06,384.06,0.0,0.0,22,22.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
13,11,3490.53,2315,10.02164502164502,6.0,144,1,15.721059231778709,317.3209090909091,300.13,690.49,163.49,149.64245042464023,527.0,151,20.727272727272727,7,433,100.0,42.8,1.0,-11.05,8.333333333333332,3,At-Risk Customers
88,9,10350.53,5127,4.782649253731344,2.0,120,1,8.203319525546153,1150.058888888889,824.95,3213.19,342.36,883.5326849421651,2870.83,669,114.44444444444444,7,553,42.723880597014926,68.75,10.0,-155.38,52.63157894736842,3,At-Risk Customers
17,23,10923.16,3103,12.76954732510288,10.0,96,1,12.662349776418054,474.92,458.2,935.55,25.200000000000003,257.0887677437503,910.35,130,10.565217391304348,9,711,11.934156378600823,32.0,3.0,-377.4,11.538461538461538,3,At-Risk Customers
30,11,4888.75,2539,14.591954022988508,6.0,1000,1,75.51357986572086,444.4318181818182,389.25,1790.0,83.2,472.3630781891866,1706.8,65,15.818181818181818,5,643,0.0,64.1,0.0,0.0,0.0,3,At-Risk Customers
3,11,2521.4,671,2.57088122605364,2.0,22,1,2.341875232600844,229.21818181818185,223.68,381.65,12.75,118.17105329294326,368.9,155,23.181818181818183,6,734,28.735632183908045,73.0,1.0,-11.9,8.333333333333332,3,At-Risk Customers
5,2,382.67,158,7.9,9.0,24,1,5.839069861039964,191.335,191.335,256.55,126.12,92.2279374701614,130.43,20,10.0,2,374,35.0,374.0,0.0,0.0,0.0,3,At-Risk Customers
7,6,1133.25,1233,102.75,50.0,200,20,86.45032730365509,188.875,52.8,857.7,33.0,328.59125330720536,824.7,7,2.0,5,143,0.0,28.2,0.0,0.0,0.0,0,VIP Customers
219,2,344.0,200,100.0,100.0,100,100,0.0,172.0,172.0,179.0,165.0,9.899494936611664,14.0,1,1.0,2,203,0.0,203.0,0.0,0.0,0.0,0,VIP Customers
421,1,1041.21,793,10.716216216216216,10.0,36,2,7.578846318157796,1041.21,1041.21,1041.21,1041.21,0.0,0.0,74,74.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
11,13,5476.5,2061,7.231578947368421,4.0,48,1,6.7768027562220166,421.2692307692308,301.2,1509.8,100.2,407.27969540725405,1409.6,212,21.923076923076923,7,655,0.0,54.083333333333336,2.0,-16.4,13.333333333333334,3,At-Risk Customers
464,2,1950.95,285,10.178571428571429,8.0,24,3,6.440919944809881,975.475,975.475,1231.15,719.8,361.5790525597412,511.35000000000014,19,14.0,2,112,0.0,112.0,1.0,-262.79999999999995,33.33333333333333,0,VIP Customers
30,9,2123.61,919,12.253333333333334,12.0,40,2,7.019458155213464,235.95666666666668,242.40000000000003,415.18,29.700000000000003,143.27088695893525,385.48,32,8.333333333333334,6,387,0.0,48.0,4.0,-79.45,30.76923076923077,3,At-Risk Customers
288,3,702.0,360,30.0,30.0,50,10,17.58098145983065,234.0,234.0,390.0,78.0,156.0,312.0,7,4.0,2,37,0.0,18.5,0.0,0.0,0.0,0,VIP Customers
150,5,402.0,104,17.333333333333332,14.0,48,2,18.31574914292797,80.4,90.0,189.6,7.5,76.3135309103176,182.1,2,1.2,4,294,0.0,73.25,2.0,-7.98,28.57142857142857,0,VIP Customers
23,2,484.82,294,12.782608695652174,10.0,100,2,19.66297055551866,242.41,242.41,245.83,238.99,4.836610383315968,6.839999999999975,21,11.5,2,50,0.0,50.0,0.0,0.0,0.0,0,VIP Customers
396,2,406.3,305,10.166666666666666,5.5,48,1,14.273397810523996,203.15000000000003,203.15000000000003,214.58,191.72000000000003,16.164461017924456,22.859999999999985,26,14.5,2,11,0.0,11.0,0.0,0.0,0.0,0,VIP Customers
1,19,6640.8,3782,13.752727272727272,12.0,80,1,10.153419016140283,349.5157894736842,368.08,577.24,63.88,104.44842258879044,513.36,108,14.473684210526317,11,623,18.90909090909091,34.166666666666664,0.0,0.0,0.0,3,At-Risk Customers
86,7,2571.55,1265,15.05952380952381,12.0,48,1,12.43716853694175,367.36428571428576,480.46,643.86,85.19999999999999,218.3095033705696,558.6600000000001,64,12.0,4,555,15.476190476190476,92.16666666666669,1.0,-5.95,12.5,3,At-Risk Customers
402,4,828.21,494,4.45045045045045,3.0,20,1,4.211971550319914,207.0525,201.825,280.2,144.36,67.44410296682727,135.83999999999995,90,27.75,3,176,0.0,58.333333333333336,0.0,0.0,0.0,0,VIP Customers
46,4,2324.36,1233,17.869565217391305,10.0,180,1,25.13604924937505,581.09,506.11,905.6,406.54,227.36756159722228,499.06,48,17.25,3,377,0.0,125.33333333333331,0.0,0.0,0.0,3,At-Risk Customers
471,2,622.36,691,38.388888888888886,24.5,144,2,41.151283146156736,311.18,311.18,333.75,288.61,31.918800102760745,45.13999999999999,14,8.5,2,118,0.0,118.0,1.0,-9.95,33.33333333333333,0,VIP Customers
5,8,1635.27,572,4.434108527131783,3.0,24,1,4.570361311688591,204.40875,163.70499999999998,414.48,108.85,104.79160932025316,305.63,103,16.0,5,639,14.728682170542635,90.85714285714286,0.0,0.0,0.0,3,At-Risk Customers
51,7,1120.1,717,10.701492537313433,8.0,64,1,10.912898852960357,160.0142857142857,135.12,314.49,72.0,83.33589079885147,242.49,63,9.571428571428571,5,386,11.940298507462686,64.16666666666667,1.0,-12.5,12.5,3,At-Risk Customers
429,1,81.36,24,24.0,24.0,24,24,0.0,81.36,81.36,81.36,81.36,0.0,0.0,1,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
551,1,242.06,336,30.545454545454547,32.0,96,1,26.66594695998489,242.06,242.06,242.06,242.06,0.0,0.0,10,10.0,1,0,100.0,0.0,0.0,0.0,0.0,0,VIP Customers
18,1,195.36,118,10.727272727272728,6.0,36,4,10.13006326822206,195.36,195.36,195.36,195.36,0.0,0.0,11,11.0,1,0,0.0,0.0,1.0,-9.9,50.0,0,VIP Customers
30,3,671.7,792,28.285714285714285,12.0,120,4,36.59473463730271,223.9,270.9,332.52,68.28,138.24776453888865,264.24,27,9.333333333333334,3,621,0.0,310.0,1.0,-135.0,25.0,3,At-Risk Customers
725,1,360.61,251,6.972222222222222,3.0,32,1,7.958772737807223,360.61,360.61,360.61,360.61,0.0,0.0,34,34.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
8,3,583.4300000000001,243,3.375,1.0,24,1,4.667651639849091,194.4766666666667,188.05,229.62,165.76,32.41143985282564,63.860000000000014,63,23.666666666666668,3,58,0.0,28.5,1.0,-20.75,25.0,0,VIP Customers
29,3,1838.61,1978,9.242990654205608,6.0,48,1,8.864489606882202,612.87,520.55,1045.48,272.58,394.6338040513002,772.9000000000001,182,70.66666666666667,3,156,0.0,78.0,0.0,0.0,0.0,3,At-Risk Customers
577,1,552.4,309,7.536585365853658,4.0,60,1,10.83073765026097,552.4,552.4,552.4,552.4,0.0,0.0,41,41.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
3,29,12576.99,9397,24.85978835978836,24.0,200,3,23.545067614548422,433.6893103448276,409.82,1001.47,24.96,277.8124481543392,976.51,120,13.03448275862069,9,733,2.91005291005291,26.77777777777778,12.0,-6023.2,29.268292682926827,3,At-Risk Customers
41,6,2287.7,456,12.324324324324325,10.0,36,2,6.55766749713669,381.2833333333333,381.0,515.1,254.0,85.67810494325064,261.1,26,6.166666666666667,5,694,40.54054054054054,138.4,0.0,0.0,0.0,3,At-Risk Customers
11,11,3602.29,2396,3.726283048211509,2.0,48,1,5.146729569282108,327.4809090909091,358.82,520.1,157.74,105.14441225805064,362.36,344,55.63636363636363,6,726,0.0,72.2,2.0,-60.7,15.384615384615383,3,At-Risk Customers
542,2,935.62,860,12.46376811594203,10.0,36,2,7.632322347492098,467.81,467.81,618.76,316.86,213.47553724021867,301.9,64,34.5,2,104,0.0,104.0,0.0,0.0,0.0,0,VIP Customers
442,6,1182.22,992,20.666666666666668,14.0,96,1,21.729804351699087,197.03666666666663,186.245,301.73,108.75,73.47798028434552,192.98,35,8.0,4,146,35.41666666666667,28.8,0.0,0.0,0.0,0,VIP Customers
31,2,260.0,180,11.25,8.0,24,2,8.029113691228108,130.0,130.0,189.0,71.0,83.43860018001261,118.0,16,8.0,2,401,56.25,401.0,0.0,0.0,0.0,3,At-Risk Customers
417,3,800.1800000000001,530,10.816326530612244,12.0,24,1,6.514961848787486,266.7266666666667,195.62,462.21,142.35,171.37597099165723,319.86,48,16.333333333333332,3,280,0.0,139.5,0.0,0.0,0.0,0,VIP Customers
45,3,95.85,69,23.0,24.0,25,20,2.6457513110645907,31.95,31.25,39.6,25.0,7.32512798523002,14.6,2,1.0,3,112,0.0,55.5,0.0,0.0,0.0,0,VIP Customers
61,5,1349.67,885,23.91891891891892,24.0,72,3,16.816622693002266,269.934,143.2,848.7,17.85,330.15462480480267,830.85,31,7.4,3,580,0.0,145.0,0.0,0.0,0.0,3,At-Risk Customers
185,3,175.83,107,21.4,12.0,72,1,28.649607327151973,58.61000000000001,33.15,121.68,21.0,54.957022299247626,100.68,4,1.6666666666666667,3,231,60.0,115.5,0.0,0.0,0.0,0,VIP Customers
79,9,1310.63,645,3.6235955056179776,2.0,36,1,5.468854236521457,145.62555555555556,187.6,232.43,12.4,85.22603975768074,220.03,126,18.666666666666668,6,651,11.797752808988765,81.0,1.0,-41.7,10.0,3,At-Risk Customers
581,3,1593.83,856,9.010526315789471,8.0,48,1,7.719131712886875,531.2766666666666,307.91,1023.74,262.18,427.0982430698273,761.56,85,31.666666666666668,3,140,0.0,69.5,0.0,0.0,0.0,0,VIP Customers
111,7,2137.3,1265,43.62068965517241,10.0,200,2,64.52043629352943,305.3285714285715,330.0,367.15,165.0,72.04719435401849,202.15,19,4.142857142857143,7,553,13.79310344827586,91.83333333333331,0.0,0.0,0.0,3,At-Risk Customers
64,1,146.87,146,13.272727272727272,8.0,48,2,14.601992392073823,146.87,146.87,146.87,146.87,0.0,0.0,11,11.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
12,6,2773.85,1595,31.9,10.0,100,5,32.77769898910551,462.3083333333333,195.475,1857.0,118.0,685.0370854316332,1739.0,34,8.333333333333334,5,569,0.0,113.4,0.0,0.0,0.0,3,At-Risk Customers
548,8,2984.32,1667,7.033755274261603,5.0,48,1,6.7734933147983725,373.04,312.565,848.17,8.25,384.65160459081113,839.92,183,29.375,5,181,0.0,25.571428571428573,5.0,-854.54,38.46153846153847,0,VIP Customers
86,4,1332.79,871,21.775,12.0,240,2,39.02496735326088,333.1975,305.225,422.04,300.29999999999995,59.31109529421963,121.74000000000008,33,10.0,4,311,30.0,103.33333333333331,0.0,0.0,0.0,0,VIP Customers
16,5,1276.42,694,11.96551724137931,12.0,48,1,8.454139476562426,255.284,223.08,380.64,141.79999999999998,101.34907217138202,238.84,49,11.6,5,497,0.0,123.75,2.0,-44.6,28.57142857142857,3,At-Risk Customers
246,4,613.59,327,9.909090909090908,8.0,36,1,8.607277576140278,153.3975,149.74,259.51,54.6,86.07477384034573,204.91,29,8.25,3,491,0.0,163.0,1.0,-45.2,20.0,3,At-Risk Customers
383,1,176.9,76,6.333333333333333,3.5,24,1,6.719487714961249,176.9,176.9,176.9,176.9,0.0,0.0,12,12.0,1,0,100.0,0.0,0.0,0.0,0.0,0,VIP Customers
88,1,1267.32,656,8.746666666666666,8.0,24,2,5.109856224066449,1267.32,1267.32,1267.32,1267.32,0.0,0.0,75,75.0,1,0,0.0,0.0,1.0,-14.1,50.0,0,VIP Customers
30,2,743.17,535,8.492063492063492,3.0,40,1,10.620845321853738,371.585,371.585,630.77,112.4,366.5429421636706,518.37,61,31.5,2,384,0.0,384.0,0.0,0.0,0.0,3,At-Risk Customers
604,1,1954.99,689,15.659090909090908,12.0,96,2,14.572901231982764,1954.99,1954.99,1954.99,1954.99,0.0,0.0,44,44.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
138,2,463.25,189,11.8125,10.0,25,1,7.25918957827479,231.625,231.625,449.73,13.52,308.4470490213839,436.21,15,8.0,2,412,0.0,412.0,0.0,0.0,0.0,3,At-Risk Customers
27,6,1655.2,1303,10.341269841269842,8.0,40,1,8.737196528326646,275.8666666666667,312.55,446.39,1.95,153.53800801972997,444.44,93,20.5,4,573,63.49206349206349,114.2,1.0,-15.8,14.285714285714285,3,At-Risk Customers
3,5,1036.58,990,10.206185567010309,6.0,48,1,9.1411821631672,207.316,222.18,265.41,121.56,56.17579843669336,143.84999999999997,74,19.4,5,244,0.0,60.5,0.0,0.0,0.0,3,At-Risk Customers
32,8,2593.65,1616,8.120603015075377,3.0,144,1,14.22316816907715,324.20625,181.07,768.85,127.34,249.56675041459349,641.51,175,24.5,6,698,0.0,99.14285714285714,0.0,0.0,0.0,3,At-Risk Customers
25,12,11962.3,5722,38.40268456375839,24.0,144,1,35.60764408197692,996.8583333333336,1048.95,1634.4,86.39999999999999,417.8397001424727,1548.0,92,12.416666666666666,7,707,0.0,70.2,4.0,-94.7,25.0,3,At-Risk Customers
113,5,827.6800000000001,294,5.547169811320755,2.0,50,1,8.82863792468719,165.536,127.6,360.64,39.95,121.64917151382495,320.69,44,10.4,5,316,16.9811320754717,78.5,0.0,0.0,0.0,3,At-Risk Customers
157,5,1906.07,1636,19.24705882352941,12.0,96,1,15.81357605587901,381.21400000000006,359.44,642.02,13.919999999999998,241.1823985700449,628.1,76,17.0,4,463,0.0,115.5,0.0,0.0,0.0,3,At-Risk Customers
85,6,2289.23,1184,8.338028169014084,6.0,48,1,6.476238427468036,381.53833333333336,386.935,443.28,310.04,60.51855365643387,133.24,114,23.666666666666668,5,646,0.0,128.8,0.0,0.0,0.0,3,At-Risk Customers
118,7,2071.68,1068,10.574257425742577,10.0,48,1,7.974141376541382,295.95428571428573,226.7,501.99,164.95000000000002,143.22269243584074,337.04,88,14.428571428571429,5,572,4.950495049504951,95.0,4.0,-80.23,36.36363636363637,3,At-Risk Customers
3,19,9942.53,4273,7.657706093189964,6.0,48,1,6.764786565584767,523.291052631579,396.0,1279.01,17.080000000000002,318.2202455828831,1261.93,316,29.31578947368421,9,643,3.763440860215054,35.22222222222222,6.0,-353.7,24.0,3,At-Risk Customers
96,11,4648.59,2432,6.968481375358167,4.0,144,1,11.519181067127436,422.5990909090909,351.95,826.37,130.15,209.6330234698028,696.22,193,31.09090909090909,8,585,95.70200573065902,58.1,1.0,-300.13,8.333333333333332,3,At-Risk Customers
194,4,706.49,507,3.270967741935484,2.0,48,1,5.01207590740105,176.6225,175.10000000000002,240.89,115.4,51.62088425886044,125.48999999999998,107,37.75,3,433,100.0,144.0,0.0,0.0,0.0,3,At-Risk Customers
28,1,399.09,251,3.0240963855421685,2.0,32,1,3.866604685699662,399.09,399.09,399.09,399.09,0.0,0.0,72,72.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
131,1,498.48,122,9.384615384615383,12.0,12,6,2.987151975222708,498.48,498.48,498.48,498.48,0.0,0.0,13,13.0,1,0,0.0,0.0,1.0,-2.1,50.0,0,VIP Customers
28,5,1356.33,804,9.686746987951809,6.0,48,1,9.127722060874229,271.266,298.3,314.07,149.01,69.00085818306898,165.06,64,16.6,4,216,0.0,53.75,1.0,-2.5,16.666666666666664,3,At-Risk Customers
446,1,232.85,83,3.1923076923076925,2.0,12,1,3.111517067531281,232.85,232.85,232.85,232.85,0.0,0.0,24,24.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
738,1,128.60000000000002,26,3.25,1.5,12,1,3.9188190640986296,128.60000000000002,128.60000000000002,128.60000000000002,128.60000000000002,0.0,0.0,8,8.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
596,1,294.74,129,2.58,2.0,16,1,2.907344675339422,294.74,294.74,294.74,294.74,0.0,0.0,48,48.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
82,3,1179.89,592,9.548387096774194,7.0,32,2,7.783288991154754,393.2966666666667,360.23,582.72,236.94,175.24555752809638,345.78000000000003,51,20.666666666666668,3,158,0.0,78.5,0.0,0.0,0.0,0,VIP Customers
30,9,4864.57,3107,4.309292649098475,2.0,108,1,9.267178323648087,540.5077777777777,446.3,843.29,329.01,179.76680128556674,514.28,349,78.66666666666667,8,652,33.980582524271846,81.0,1.0,-17.700000000000003,10.0,3,At-Risk Customers
266,1,234.24,216,43.2,12.0,144,6,59.0016948909097,234.24,234.24,234.24,234.24,0.0,0.0,5,5.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
74,11,5232.2300000000005,1526,15.414141414141412,10.0,100,1,18.73826713233257,475.6572727272727,384.0,1701.5,22.5,452.4977215874332,1679.0,57,9.0,6,158,11.11111111111111,15.4,1.0,-116.1,8.333333333333332,3,At-Risk Customers
314,6,889.75,644,5.322314049586777,4.0,36,1,5.3419953763131405,148.29166666666666,156.875,183.97,102.64,35.93801520210411,81.33,82,19.83333333333333,4,125,79.33884297520662,24.6,1.0,-3.9,14.285714285714285,0,VIP Customers
21,13,3638.53,1899,9.263414634146342,10.0,48,1,6.223680114327138,279.8869230769231,305.0,521.88,35.400000000000006,143.7417635544506,486.48,150,15.76923076923077,9,717,9.75609756097561,59.41666666666666,10.0,-61.65,43.47826086956522,3,At-Risk Customers
59,3,855.45,316,5.180327868852459,4.0,16,1,3.88805091153786,285.15000000000003,313.45,398.05,143.95,129.39231043613063,254.1,53,20.0,3,268,36.0655737704918,133.5,0.0,0.0,0.0,0,VIP Customers
638,2,194.7,82,6.833333333333333,6.0,12,2,4.108380201343089,97.35,97.35,97.35,97.35,0.0,0.0,6,6.0,1,0,0.0,0.0,1.0,-112.35,33.33333333333333,0,VIP Customers
726,1,228.34,93,5.166666666666667,4.0,12,2,2.9154759474226504,228.34,228.34,228.34,228.34,0.0,0.0,17,17.0,1,0,100.0,0.0,0.0,0.0,0.0,0,VIP Customers
725,3,454.54,322,24.76923076923077,12.0,72,4,24.04909508399379,151.51333333333332,207.32,227.72,19.5,114.78100946294788,208.22,8,4.333333333333333,1,6,0.0,3.0,0.0,0.0,0.0,0,VIP Customers
12,47,8987.68,4351,4.368473895582329,3.0,24,1,3.341496381963424,191.2272340425532,173.55,453.7,16.5,84.43262466251154,437.2,250,21.06382978723404,11,608,18.373493975903614,12.782608695652174,2.0,-34.65,4.081632653061225,3,At-Risk Customers
28,14,5517.2300000000005,3230,11.373239436619718,10.0,48,1,7.371618915862428,394.0878571428572,449.545,880.7,13.500000000000002,258.47538249627064,867.2,202,20.285714285714285,7,708,10.56338028169014,54.07692307692308,7.0,-75.88,33.33333333333333,3,At-Risk Customers
114,2,437.42,232,2.2524271844660197,1.0,25,1,3.1113909839395046,218.71,218.71,304.24,133.18,120.95768598977082,171.06,102,51.5,2,296,0.0,296.0,0.0,0.0,0.0,3,At-Risk Customers
28,13,3793.71,1934,9.165876777251183,6.0,48,1,8.993435254672265,291.82384615384615,302.65000000000003,547.9,27.8,129.505649654012,520.1,141,16.23076923076923,10,656,23.696682464454977,54.083333333333336,7.0,-62.75,35.0,3,At-Risk Customers
625,1,273.35,212,10.095238095238097,8.0,25,2,6.090195086405377,273.35,273.35,273.35,273.35,0.0,0.0,20,20.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
18,4,1446.09,759,4.362068965517241,3.0,48,1,5.648770726763474,361.5225,356.465,453.79,279.37,75.77913053737161,174.42000000000002,142,42.75,4,91,31.03448275862069,30.33333333333333,0.0,0.0,0.0,0,VIP Customers
563,1,203.05,19,4.75,5.0,7,2,2.217355782608345,203.05,203.05,203.05,203.05,0.0,0.0,4,4.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
18,10,2236.63,785,3.944723618090453,2.0,30,1,4.100007366215971,223.663,188.28,399.68,133.47,93.5583476945448,266.21000000000004,153,19.5,7,708,0.0,78.11111111111111,1.0,-20.35,9.090909090909092,3,At-Risk Customers
36,6,1242.75,514,10.28,8.0,72,1,11.06758458614293,207.125,167.1,506.88,67.67999999999999,154.8513056774143,439.2,31,8.333333333333334,3,699,0.0,139.2,0.0,0.0,0.0,3,At-Risk Customers
578,1,306.0,36,36.0,36.0,36,36,0.0,306.0,306.0,306.0,306.0,0.0,0.0,1,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
36,2,378.2,788,28.142857142857142,24.0,100,2,24.883006674516267,189.1,189.1,370.4,7.800000000000001,256.39691885824215,362.6,28,14.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
78,1,118.8,24,12.0,12.0,12,12,0.0,118.8,118.8,118.8,118.8,0.0,0.0,2,2.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
22,7,957.53,569,17.242424242424242,12.0,72,1,15.05620782067629,136.79,131.2,283.05,23.4,91.63075338916876,259.65000000000003,26,4.714285714285714,3,503,0.0,83.5,1.0,-2.12,12.5,3,At-Risk Customers
25,6,949.39,381,1.8405797101449275,1.0,25,1,2.584249464229941,158.23166666666663,163.51999999999998,220.56,111.9,41.229543008220055,108.66,166,34.333333333333336,5,629,15.458937198067632,125.2,0.0,0.0,0.0,3,At-Risk Customers
33,6,4732.03,2526,14.858823529411763,12.0,72,1,9.470168598408549,788.6716666666667,862.09,1366.91,61.2,429.3223863912371,1305.71,117,28.33333333333333,4,691,33.52941176470588,137.8,0.0,0.0,0.0,3,At-Risk Customers
109,9,4049.79,1955,17.0,16.0,40,2,9.949874371066198,449.9766666666667,409.76,691.36,304.66,129.20112151216026,386.7000000000001,30,12.77777777777778,7,559,0.0,69.5,2.0,-14.71,18.181818181818183,3,At-Risk Customers
35,3,5001.21,3178,11.309608540925266,6.0,75,1,12.056720718714091,1667.07,1931.45,2253.22,816.54,753.9462473545444,1436.6799999999998,263,93.0,1,361,0.0,180.5,1.0,-3.25,25.0,3,At-Risk Customers
123,28,7847.67,3583,3.630192502532928,3.0,42,1,3.481044040221844,280.2739285714286,247.47,716.32,3.3,190.82483176287104,713.0200000000001,411,34.642857142857146,11,610,79.5339412360689,22.14814814814815,4.0,-134.0,12.5,3,At-Risk Customers
7,6,2050.08,1859,19.36458333333333,12.0,144,1,21.850265464684703,341.68,323.06,459.86,229.41,82.81160522535475,230.45,76,16.0,3,56,0.0,11.0,0.0,0.0,0.0,0,VIP Customers
738,1,221.53,113,9.416666666666666,5.0,24,3,8.490190417966687,221.53,221.53,221.53,221.53,0.0,0.0,12,12.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
28,4,1991.01,868,7.547826086956522,6.0,24,1,4.7540259545469965,497.7525,367.9500000000001,1015.83,239.28,350.89396550097587,776.5500000000001,96,28.75,4,225,0.0,74.66666666666667,0.0,0.0,0.0,3,At-Risk Customers
386,1,128.45,35,8.75,10.0,12,3,4.272001872658765,128.45,128.45,128.45,128.45,0.0,0.0,4,4.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
4,13,3080.1800000000003,1344,14.933333333333334,12.0,72,1,13.73407146847298,236.9369230769231,200.52,636.44,51.0,161.50410698516905,585.44,54,6.846153846153846,7,503,0.0,41.583333333333336,2.0,-93.54,13.333333333333334,3,At-Risk Customers
3,19,7495.75,3732,8.202197802197801,8.0,72,1,7.433611872259417,394.5131578947368,426.59,690.15,7.439999999999999,198.58345542177335,682.7099999999999,242,23.789473684210527,11,720,0.0,41.94117647058823,4.0,-33.6,17.391304347826086,3,At-Risk Customers
50,11,5511.41,3768,9.612244897959185,6.0,120,1,10.36606962889623,501.0372727272727,385.0,1159.01,50.4,343.9817229182652,1108.61,273,34.18181818181818,8,625,0.0,62.3,3.0,-31.65,21.428571428571427,3,At-Risk Customers
593,1,235.88,114,8.76923076923077,10.0,12,2,3.789323733725367,235.88,235.88,235.88,235.88,0.0,0.0,13,13.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
322,2,402.2000000000001,212,11.77777777777778,12.0,24,6,3.422341055571989,201.1,201.1,302.0,100.2,142.69414844344527,201.8,18,9.0,2,101,0.0,101.0,1.0,-31.8,33.33333333333333,0,VIP Customers
